rank,name,url,content_richness_score,article_length,section_count,infobox_field_count,image_count,reference_count,limited_content
8330,The Seasons (Thomson),https://en.wikipedia.org/wiki/The_Seasons_(Thomson),74.98,8783,5,8,2,10,false
8331,List of people executed in the United States in 2020,https://en.wikipedia.org/wiki/List_of_people_executed_in_the_United_States_in_2020,75.02,18095,5,0,0,33,false
8332,Al Hoagland,https://en.wikipedia.org/wiki/Al_Hoagland,75.03,15304,4,6,0,35,false
8333,Dino Babers,https://en.wikipedia.org/wiki/Dino_Babers,75.04,16967,3,29,0,13,false
8334,TM (album),https://en.wikipedia.org/wiki/TM_(album),75.07,12198,7,5,0,14,false
8335,Beartown Wilderness Addition B,https://en.wikipedia.org/wiki/Beartown_Wilderness_Addition_B,75.08,11795,6,5,2,6,false
8336,TV Comic,https://en.wikipedia.org/wiki/TV_Comic,75.1,22988,7,8,0,4,false
8337,Herpes meningitis,https://en.wikipedia.org/wiki/Herpes_meningitis,75.11,11212,6,7,0,16,false
8338,Between the Lines (musical),https://en.wikipedia.org/wiki/Between_the_Lines_(musical),75.11,13091,6,6,0,13,false
8339,Pratt & Whitney R-1340 Wasp,https://en.wikipedia.org/wiki/Pratt_%26_Whitney_R-1340_Wasp,75.14,9534,5,8,3,8,false
8340,Dylan Holloway,https://en.wikipedia.org/wiki/Dylan_Holloway,75.14,14494,4,10,0,16,false
8341,Snake Man of La Perouse,https://en.wikipedia.org/wiki/Snake_Man_of_La_Perouse,75.15,9740,4,5,7,21,false
8342,Bluebeard's Bride,https://en.wikipedia.org/wiki/Bluebeard%27s_Bride,75.15,11057,5,10,0,16,false
8343,Thornycroft J Type,https://en.wikipedia.org/wiki/Thornycroft_J_Type,75.16,7814,5,18,2,7,false
8344,Boubacar Kébé,https://en.wikipedia.org/wiki/Boubacar_K%C3%A9b%C3%A9,75.16,10307,6,29,0,7,false
8345,List of minor planets: 278001–279000,https://en.wikipedia.org/wiki/List_of_minor_planets:_278001%E2%80%93279000,75.17,179982,11,0,0,4,false
8346,Valur Ingimundarson,https://en.wikipedia.org/wiki/Valur_Ingimundarson,75.17,9359,5,37,0,12,false
8347,Sammy's Children's Day,https://en.wikipedia.org/wiki/Sammy%27s_Children%27s_Day,75.18,7799,9,11,0,16,false
8348,63rd United States Congress,https://en.wikipedia.org/wiki/63rd_United_States_Congress,75.21,109110,11,6,5,0,false
8349,Charles-Philippe d'Orléans,https://en.wikipedia.org/wiki/Charles-Philippe_d%27Orl%C3%A9ans,75.22,13365,5,9,0,12,false
8350,Principles of intelligent urbanism,https://en.wikipedia.org/wiki/Principles_of_intelligent_urbanism,75.22,51574,3,0,1,13,false
8351,JUDGES Act of 2024,https://en.wikipedia.org/wiki/JUDGES_Act_of_2024,75.22,14281,7,0,0,23,false
8352,2021 NASCAR Pinty's Series,https://en.wikipedia.org/wiki/2021_NASCAR_Pinty%27s_Series,75.22,22405,4,0,3,9,false
8353,Bethany Kehdy,https://en.wikipedia.org/wiki/Bethany_Kehdy,75.22,12663,6,4,0,21,false
8354,2026 Sportbike World Championship,https://en.wikipedia.org/wiki/2026_Sportbike_World_Championship,75.23,38861,4,0,0,24,false
8355,Girlfight (song),https://en.wikipedia.org/wiki/Girlfight_(song),75.23,9611,5,10,0,28,false
8356,2026 Italian Open – Men's singles,https://en.wikipedia.org/wiki/2026_Italian_Open_%E2%80%93_Men%27s_singles,75.24,57068,6,3,0,5,false
8357,Foam weapon,https://en.wikipedia.org/wiki/Foam_weapon,75.24,15784,6,0,5,6,false
8358,2026 Italian Open – Men's singles,https://en.wikipedia.org/wiki/2026_Italian_Open_%E2%80%93_Men%27s_singles,75.24,57053,6,3,0,5,false
8359,2026 Italian Open – Men's singles,https://en.wikipedia.org/wiki/2026_Italian_Open_%E2%80%93_Men%27s_singles,75.24,57091,6,3,0,5,false
8360,The Constitution of Liberty,https://en.wikipedia.org/wiki/The_Constitution_of_Liberty,75.25,12583,5,9,0,14,false
8361,Night in Paradise (1946 film),https://en.wikipedia.org/wiki/Night_in_Paradise_(1946_film),75.25,9872,5,16,0,13,false
8362,Eqlid,https://en.wikipedia.org/wiki/Eqlid,75.26,11242,6,9,0,12,false
8363,José Riga,https://en.wikipedia.org/wiki/Jos%C3%A9_Riga,75.28,14223,3,21,0,22,false
8364,Thananon Niramit,https://en.wikipedia.org/wiki/Thananon_Niramit,75.28,10088,4,8,1,17,false
8365,2024–25 Stonehill Skyhawks men's basketball team,https://en.wikipedia.org/wiki/2024%E2%80%9325_Stonehill_Skyhawks_men%27s_basketball_team,75.3,26585,5,3,0,10,false
8366,Sa'sa' massacre,https://en.wikipedia.org/wiki/Sa%27sa%27_massacre,75.31,13102,5,0,1,16,false
8367,Horse trailer,https://en.wikipedia.org/wiki/Horse_trailer,75.31,11561,5,0,10,14,false
8368,Stefan Sandborg,https://en.wikipedia.org/wiki/Stefan_Sandborg,75.31,12368,6,6,0,16,false
8369,Carin Jämtin,https://en.wikipedia.org/wiki/Carin_J%C3%A4mtin,75.35,8284,5,20,1,7,false
8370,Antirhodos,https://en.wikipedia.org/wiki/Antirhodos,75.35,13496,2,14,3,17,false
8371,Hazael,https://en.wikipedia.org/wiki/Hazael,75.36,11719,4,6,1,16,false
8372,Rakhat-Bi Abdyssagin,https://en.wikipedia.org/wiki/Rakhat-Bi_Abdyssagin,75.37,32127,3,4,0,74,false
8373,Diana López (artist),https://en.wikipedia.org/wiki/Diana_L%C3%B3pez_(artist),75.38,12066,6,4,0,27,false
8374,Fall Line Trail,https://en.wikipedia.org/wiki/Fall_Line_Trail,75.4,14593,4,4,1,13,false
8375,2012 Davis Cup Europe/Africa Zone Group II,https://en.wikipedia.org/wiki/2012_Davis_Cup_Europe/Africa_Zone_Group_II,75.41,20047,6,0,0,16,false
8376,Expanded Program on Immunization (Philippines),https://en.wikipedia.org/wiki/Expanded_Program_on_Immunization_(Philippines),75.42,16820,6,0,0,23,false
8377,Clubland (song),https://en.wikipedia.org/wiki/Clubland_(song),75.42,11403,6,8,0,14,false
8378,Court of Exchequer (Ireland),https://en.wikipedia.org/wiki/Court_of_Exchequer_(Ireland),75.42,11599,7,0,1,11,false
8379,Rosario Morales,https://en.wikipedia.org/wiki/Rosario_Morales,75.43,17550,5,5,0,14,false
8380,Parliamentary constituencies in Cumbria,https://en.wikipedia.org/wiki/Parliamentary_constituencies_in_Cumbria,75.43,32633,5,0,37,4,false
8381,Max Kellerman,https://en.wikipedia.org/wiki/Max_Kellerman,75.44,16595,3,5,1,23,false
8382,Civil Air Defense Bureau (China),https://en.wikipedia.org/wiki/Civil_Air_Defense_Bureau_(China),75.47,20313,4,5,0,24,false
8383,The Shoot (video game),https://en.wikipedia.org/wiki/The_Shoot_(video_game),75.47,11848,4,5,1,20,false
8384,Konstantin Ilkovsky,https://en.wikipedia.org/wiki/Konstantin_Ilkovsky,75.48,11852,7,6,0,14,false
8385,Fira Benenson,https://en.wikipedia.org/wiki/Fira_Benenson,75.49,19400,4,5,0,28,false
8386,Jeanne Pruett discography,https://en.wikipedia.org/wiki/Jeanne_Pruett_discography,75.52,18153,4,5,0,35,false
8387,Lane Bradbury,https://en.wikipedia.org/wiki/Lane_Bradbury,75.52,16623,5,4,0,19,false
8388,Working Girl (soundtrack),https://en.wikipedia.org/wiki/Working_Girl_(soundtrack),75.53,14423,5,7,0,15,false
8389,Yoav Bruck,https://en.wikipedia.org/wiki/Yoav_Bruck,75.53,9364,4,12,1,12,false
8390,Lincoln Experimental Satellite,https://en.wikipedia.org/wiki/Lincoln_Experimental_Satellite,75.54,11306,5,0,3,19,false
8391,466th Air Expeditionary Group,https://en.wikipedia.org/wiki/466th_Air_Expeditionary_Group,75.55,16086,3,9,2,10,false
8392,King's Raid,https://en.wikipedia.org/wiki/King%27s_Raid,75.55,12939,5,6,0,27,false
8393,I Heart You (Toni Braxton song),https://en.wikipedia.org/wiki/I_Heart_You_(Toni_Braxton_song),75.57,12932,7,4,0,16,false
8394,Klaipėda Free Economic Zone,https://en.wikipedia.org/wiki/Klaip%C4%97da_Free_Economic_Zone,75.57,8861,5,7,1,16,false
8395,Nanjing Education and Technology Channel,https://en.wikipedia.org/wiki/Nanjing_Education_and_Technology_Channel,75.57,14374,7,2,0,15,false
8396,51st National Conference of the African National Congress,https://en.wikipedia.org/wiki/51st_National_Conference_of_the_African_National_Congress,75.58,20874,4,6,0,19,false
8397,History of electricity sector in Canada,https://en.wikipedia.org/wiki/History_of_electricity_sector_in_Canada,75.58,13735,4,0,7,21,false
8398,List of Air Service American Expeditionary Force aerodromes in France,https://en.wikipedia.org/wiki/List_of_Air_Service_American_Expeditionary_Force_aerodromes_in_France,75.59,46861,3,0,4,11,false
8399,Uvarovite,https://en.wikipedia.org/wiki/Uvarovite,75.6,9419,3,20,2,16,false
8400,Ryan Oulahen,https://en.wikipedia.org/wiki/Ryan_Oulahen,75.6,12519,5,8,0,19,false
8401,Ludovico Valenti,https://en.wikipedia.org/wiki/Ludovico_Valenti,75.6,10843,5,10,0,20,false
8402,Menninger Foundation,https://en.wikipedia.org/wiki/Menninger_Foundation,75.61,13284,4,11,0,20,false
8403,The Future of New China,https://en.wikipedia.org/wiki/The_Future_of_New_China,75.62,13255,4,12,0,17,false
8404,Fumiko Samejima,https://en.wikipedia.org/wiki/Fumiko_Samejima,75.63,12258,7,8,0,10,false
8405,Chanchangi Airlines,https://en.wikipedia.org/wiki/Chanchangi_Airlines,75.67,10476,5,12,1,6,false
8406,Yanranay,https://en.wikipedia.org/wiki/Yanranay,75.67,9760,5,16,0,15,false
8407,Aleppo vilayet,https://en.wikipedia.org/wiki/Aleppo_vilayet,75.69,9304,4,19,2,8,false
8408,2015 Blancpain Sprint Series Zandvoort round,https://en.wikipedia.org/wiki/2015_Blancpain_Sprint_Series_Zandvoort_round,75.69,22545,3,19,0,11,false
8409,Wu Chien-pao,https://en.wikipedia.org/wiki/Wu_Chien-pao,75.7,18590,3,10,0,40,false
8410,Nevada State Route 289,https://en.wikipedia.org/wiki/Nevada_State_Route_289,75.71,10673,4,10,4,9,false
8411,Aviation obstruction lighting,https://en.wikipedia.org/wiki/Aviation_obstruction_lighting,75.72,16367,7,0,13,5,false
8412,Electronic patient-reported outcome,https://en.wikipedia.org/wiki/Electronic_patient-reported_outcome,75.73,16961,7,0,0,18,false
8413,Terms of My Surrender,https://en.wikipedia.org/wiki/Terms_of_My_Surrender,75.73,9775,6,8,0,27,false
8414,Sagolband Assembly constituency,https://en.wikipedia.org/wiki/Sagolband_Assembly_constituency,75.73,24315,4,12,0,7,false
8415,Timeline of the COVID-19 pandemic in July 2020,https://en.wikipedia.org/wiki/Timeline_of_the_COVID-19_pandemic_in_July_2020,75.74,200853,3,0,0,293,false
8416,Environmental health policy,https://en.wikipedia.org/wiki/Environmental_health_policy,75.76,34664,4,0,0,38,false
8417,Bethlehem Bulldogs,https://en.wikipedia.org/wiki/Bethlehem_Bulldogs,75.76,39658,2,0,6,49,false
8418,David Van Wie (engineer),https://en.wikipedia.org/wiki/David_Van_Wie_(engineer),75.78,11222,7,6,0,18,false
8419,Lothar Rădăceanu,https://en.wikipedia.org/wiki/Lothar_R%C4%83d%C4%83ceanu,75.78,14923,2,17,1,18,false
8420,Takamasa Yoshizaka,https://en.wikipedia.org/wiki/Takamasa_Yoshizaka,75.78,7464,11,7,3,9,false
8421,Government Procurement Reform Act,https://en.wikipedia.org/wiki/Government_Procurement_Reform_Act,75.79,12299,5,16,0,9,false
8422,Auschwitz-Birkenau Foundation,https://en.wikipedia.org/wiki/Auschwitz-Birkenau_Foundation,75.81,19902,4,8,0,15,false
8423,Hill Gail,https://en.wikipedia.org/wiki/Hill_Gail,75.81,10206,5,14,0,15,false
8424,2026 Long Beach State Beach men's volleyball team,https://en.wikipedia.org/wiki/2026_Long_Beach_State_Beach_men%27s_volleyball_team,75.82,21527,6,4,0,9,false
8425,Elen Levon,https://en.wikipedia.org/wiki/Elen_Levon,75.82,13653,6,5,0,17,false
8426,Outboard Marine Corporation,https://en.wikipedia.org/wiki/Outboard_Marine_Corporation,75.82,34640,4,5,0,13,false
8427,UFC 219,https://en.wikipedia.org/wiki/UFC_219,75.82,12284,5,9,0,18,false
8428,Jan Lacina,https://en.wikipedia.org/wiki/Jan_Lacina,75.84,10918,5,10,0,21,false
8429,Michael Martin (Neighbours),https://en.wikipedia.org/wiki/Michael_Martin_(Neighbours),75.85,14433,4,17,0,11,false
8430,Forever Amen,https://en.wikipedia.org/wiki/Forever_Amen,75.85,10931,7,7,0,16,false
8431,List of equipment of the Moldovan Armed Forces,https://en.wikipedia.org/wiki/List_of_equipment_of_the_Moldovan_Armed_Forces,75.85,33695,4,0,0,43,false
8432,Gettysburg National Tower,https://en.wikipedia.org/wiki/Gettysburg_National_Tower,75.87,10503,3,15,2,15,false
8433,"Mackillop Catholic College, Warnervale","https://en.wikipedia.org/wiki/Mackillop_Catholic_College,_Warnervale",75.88,9152,4,16,1,11,false
8434,Bonmarché,https://en.wikipedia.org/wiki/Bonmarch%C3%A9,75.88,9455,4,10,2,14,false
8435,Junction Reefs Dam,https://en.wikipedia.org/wiki/Junction_Reefs_Dam,75.9,18955,5,16,0,5,false
8436,David Rubinger,https://en.wikipedia.org/wiki/David_Rubinger,75.92,13629,4,7,1,11,false
8437,Fitch Creek,https://en.wikipedia.org/wiki/Fitch_Creek,75.94,7192,7,12,1,9,false
8438,Rico Salmela,https://en.wikipedia.org/wiki/Rico_Salmela,75.95,22549,3,11,0,20,false
8439,Night Train (Oscar Peterson album),https://en.wikipedia.org/wiki/Night_Train_(Oscar_Peterson_album),75.96,10690,8,8,0,13,false
8440,Thohoyandou,https://en.wikipedia.org/wiki/Thohoyandou,75.97,10741,6,26,2,3,false
8441,Gene Coulon Memorial Beach Park,https://en.wikipedia.org/wiki/Gene_Coulon_Memorial_Beach_Park,75.98,9296,6,6,1,12,false
8442,Lug nut,https://en.wikipedia.org/wiki/Lug_nut,75.98,11244,6,0,9,12,false
8443,Colette Sheward,https://en.wikipedia.org/wiki/Colette_Sheward,75.99,21675,4,5,0,26,false
8444,"Wilton, New Zealand","https://en.wikipedia.org/wiki/Wilton,_New_Zealand",76.0,10110,6,10,0,17,false
8445,Egehan Arna,https://en.wikipedia.org/wiki/Egehan_Arna,76.03,8567,5,13,1,9,false
8446,Stace Cadet,https://en.wikipedia.org/wiki/Stace_Cadet,76.03,14883,5,4,0,33,false
8447,Geetanjali Thapa,https://en.wikipedia.org/wiki/Geetanjali_Thapa,76.04,17652,5,3,0,23,false
8448,Vocal resonation,https://en.wikipedia.org/wiki/Vocal_resonation,76.04,17014,5,0,3,9,false
8449,"Exton, Tasmania","https://en.wikipedia.org/wiki/Exton,_Tasmania",76.05,9114,4,12,1,15,false
8450,William Penn Memorial Fire Tower,https://en.wikipedia.org/wiki/William_Penn_Memorial_Fire_Tower,76.06,13861,4,11,2,6,false
8451,Joseph Lee Heywood,https://en.wikipedia.org/wiki/Joseph_Lee_Heywood,76.06,19803,5,0,2,8,false
8452,Eremophila jucunda,https://en.wikipedia.org/wiki/Eremophila_jucunda,76.07,7133,6,12,1,12,false
8453,Pātūtahi,https://en.wikipedia.org/wiki/P%C4%81t%C5%ABtahi,76.07,9758,5,14,0,19,false
8454,Christmas at Ground Zero,https://en.wikipedia.org/wiki/Christmas_at_Ground_Zero,76.08,11491,6,9,0,14,false
8455,Nicotine patch,https://en.wikipedia.org/wiki/Nicotine_patch,76.08,10107,7,0,1,20,false
8456,The Stroll (2023 film),https://en.wikipedia.org/wiki/The_Stroll_(2023_film),76.08,14363,5,7,0,18,false
8457,CitiApartments,https://en.wikipedia.org/wiki/CitiApartments,76.08,17452,4,9,0,17,false
8458,Stevan Jelovac,https://en.wikipedia.org/wiki/Stevan_Jelovac,76.09,10832,4,21,0,23,false
8459,Internet in Indonesia,https://en.wikipedia.org/wiki/Internet_in_Indonesia,76.09,18167,6,0,0,25,false
8460,Alan Horwitz,https://en.wikipedia.org/wiki/Alan_Horwitz,76.1,17020,5,2,0,31,false
8461,Ipojuca,https://en.wikipedia.org/wiki/Ipojuca,76.1,11003,5,16,1,5,false
8462,Waterfall rail accident,https://en.wikipedia.org/wiki/Waterfall_rail_accident,76.1,17886,4,11,0,12,false
8463,2023 Abu Dhabi Masters,https://en.wikipedia.org/wiki/2023_Abu_Dhabi_Masters,76.11,53920,7,12,0,2,false
8464,Gul Hassan Kalmati,https://en.wikipedia.org/wiki/Gul_Hassan_Kalmati,76.12,11125,5,9,0,28,false
8465,Representative elementary volume,https://en.wikipedia.org/wiki/Representative_elementary_volume,76.12,14895,4,0,7,20,false
8466,2007 Venezuelan referendum protests,https://en.wikipedia.org/wiki/2007_Venezuelan_referendum_protests,76.12,15265,5,0,1,14,false
8467,Horned adder,https://en.wikipedia.org/wiki/Horned_adder,76.13,9439,7,12,0,12,false
8468,Momine Khatun Mausoleum,https://en.wikipedia.org/wiki/Momine_Khatun_Mausoleum,76.13,16192,4,5,3,9,false
8469,William of Malmesbury,https://en.wikipedia.org/wiki/William_of_Malmesbury,76.16,17890,4,0,2,17,false
8470,Safety wire,https://en.wikipedia.org/wiki/Safety_wire,76.18,18268,5,0,5,8,false
8471,Wifey (song),https://en.wikipedia.org/wiki/Wifey_(song),76.18,10021,7,6,0,36,false
8472,FERN,https://en.wikipedia.org/wiki/FERN,76.19,15566,6,9,0,8,false
8473,Wetter (Ruhr),https://en.wikipedia.org/wiki/Wetter_(Ruhr),76.19,8164,8,21,3,4,false
8474,2000 United States House of Representatives elections in Idaho,https://en.wikipedia.org/wiki/2000_United_States_House_of_Representatives_elections_in_Idaho,76.2,12715,4,8,2,10,false
8475,George W. Gage (baseball),https://en.wikipedia.org/wiki/George_W._Gage_(baseball),76.22,8131,5,12,2,10,false
8476,Gordon Lee (comic store owner),https://en.wikipedia.org/wiki/Gordon_Lee_(comic_store_owner),76.22,14255,7,4,0,15,false
8477,"Roberts Hall (Ithaca, New York)","https://en.wikipedia.org/wiki/Roberts_Hall_(Ithaca,_New_York)",76.25,11583,3,11,4,16,false
8478,Textual criticism of the Old Testament,https://en.wikipedia.org/wiki/Textual_criticism_of_the_Old_Testament,76.25,14291,8,0,0,29,false
8479,Transition metal ether complex,https://en.wikipedia.org/wiki/Transition_metal_ether_complex,76.26,21281,3,0,4,39,false
8480,"O Maria, Deu maire","https://en.wikipedia.org/wiki/O_Maria,_Deu_maire",76.27,12970,9,0,1,9,false
8481,Professional sports in the Western United States,https://en.wikipedia.org/wiki/Professional_sports_in_the_Western_United_States,76.28,21366,7,0,0,14,false
8482,1951 Spanish Grand Prix,https://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix,76.28,18830,5,11,0,7,false
8483,Double je,https://en.wikipedia.org/wiki/Double_je,76.3,11614,5,10,0,20,false
8484,1980 Irpinia earthquake,https://en.wikipedia.org/wiki/1980_Irpinia_earthquake,76.3,10508,4,13,1,10,false
8485,Shishana,https://en.wikipedia.org/wiki/Shishana,76.3,8688,5,7,7,14,false
8486,Karl-Heinz Meltzer,https://en.wikipedia.org/wiki/Karl-Heinz_Meltzer,76.31,9279,5,8,3,11,false
8487,Tyrone O'Neill,https://en.wikipedia.org/wiki/Tyrone_O%27Neill,76.33,24536,2,19,0,45,false
8488,Target Bird Golf,https://en.wikipedia.org/wiki/Target_Bird_Golf,76.33,13384,9,11,0,6,false
8489,Theodor Haagaas,https://en.wikipedia.org/wiki/Theodor_Haagaas,76.33,10657,5,5,4,12,false
8490,Japanese Embassy to the United States,https://en.wikipedia.org/wiki/Japanese_Embassy_to_the_United_States,76.34,12572,5,0,7,16,false
8491,Huntington Hardwick,https://en.wikipedia.org/wiki/Huntington_Hardwick,76.35,18793,3,12,0,29,false
8492,2023 IIHF World Championship Division III,https://en.wikipedia.org/wiki/2023_IIHF_World_Championship_Division_III,76.35,50989,3,24,0,7,false
8493,The Power (2021 Indian film),https://en.wikipedia.org/wiki/The_Power_(2021_Indian_film),76.36,11443,5,18,0,11,false
8494,2024 Micronesian Games,https://en.wikipedia.org/wiki/2024_Micronesian_Games,76.4,14063,6,7,0,13,false
8495,2021 Burnley Borough Council election,https://en.wikipedia.org/wiki/2021_Burnley_Borough_Council_election,76.41,28158,4,0,2,10,false
8496,Empire Mates Entertainment,https://en.wikipedia.org/wiki/Empire_Mates_Entertainment,76.44,12565,6,7,0,18,false
8497,Goin' Down the Road,https://en.wikipedia.org/wiki/Goin%27_Down_the_Road,76.45,9861,8,14,0,9,false
8498,Spain national rugby league team,https://en.wikipedia.org/wiki/Spain_national_rugby_league_team,76.46,15156,6,11,0,7,false
8499,1000 Crore Club,https://en.wikipedia.org/wiki/1000_Crore_Club,76.49,38552,4,0,0,54,false
8500,Binky (polar bear),https://en.wikipedia.org/wiki/Binky_(polar_bear),76.5,18979,3,4,1,33,false
8501,Burbank Unified School District,https://en.wikipedia.org/wiki/Burbank_Unified_School_District,76.51,11458,4,9,1,14,false
8502,Ida M. Evans,https://en.wikipedia.org/wiki/Ida_M._Evans,76.52,16443,5,2,0,49,false
8503,2017 Virginia Tech Hokies men's soccer team,https://en.wikipedia.org/wiki/2017_Virginia_Tech_Hokies_men%27s_soccer_team,76.53,22228,7,3,0,9,false
8504,James C. Harding,https://en.wikipedia.org/wiki/James_C._Harding,76.54,13605,5,11,1,5,false
8505,Tome of the Unknown,https://en.wikipedia.org/wiki/Tome_of_the_Unknown,76.54,16543,4,4,1,14,false
8506,Ed McBroom,https://en.wikipedia.org/wiki/Ed_McBroom,76.54,13710,4,12,0,21,false
8507,Gringo (2018 film),https://en.wikipedia.org/wiki/Gringo_(2018_film),76.54,16021,5,7,0,16,false
8508,Albert TE.1,https://en.wikipedia.org/wiki/Albert_TE.1,76.55,13471,4,6,2,13,false
8509,Demasduit,https://en.wikipedia.org/wiki/Demasduit,76.55,16181,4,0,3,22,false
8510,Eille Norwood,https://en.wikipedia.org/wiki/Eille_Norwood,76.55,10154,6,5,1,13,false
8511,Shane Broad,https://en.wikipedia.org/wiki/Shane_Broad,76.56,7874,6,16,1,8,false
8512,1982 Wyoming state elections,https://en.wikipedia.org/wiki/1982_Wyoming_state_elections,76.58,15537,6,0,4,8,false
8513,2013–14 Nemzeti Bajnokság I/A (men's basketball),https://en.wikipedia.org/wiki/2013%E2%80%9314_Nemzeti_Bajnoks%C3%A1g_I/A_(men%27s_basketball),76.59,25741,7,13,0,3,false
